placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
66,61,2019-04-05,2,3,2018-2019,Botafogo,Coop/São José Basketball,76.9,26.4,35.6,14.9,36.8,14.1,22.7,14.7,11.4,1.3639999999999999,8.8,27.2,32.905,17.8,37.7,47.330999999999996,14.9,20.0,73.978,0.7,6.9,0.6689999999999999,1.8,21.4,0.088,11.4,2.4,82.1,74.699,22.5,37.998999999999995,14.2,35.998999999999995,9.201,26.801,17.999000000000002,14.899000000000001,1.2349999999999999,7.501,26.099,29.203000000000003,19.000999999999998,34.898999999999994,54.342000000000006,14.2,19.601,70.88399999999999,0.901,6.7010000000000005,0.46099999999999997,1.101,23.401,0.04700000000000001,14.899000000000001,1.6009999999999998,81.7
66,59,2019-04-06,2,3,2018-2019,Bauru Basket,Minas,78.2,28.8,37.4,12.0,32.3,8.4,23.9,16.0,12.2,1.3429999999999997,9.6,29.6,32.46300000000001,18.7,34.1,54.36900000000001,12.0,15.4,79.334,1.0,8.4,0.6739999999999999,2.1,20.5,0.09500000000000001,12.2,1.3,85.8,78.1,26.4,38.2,13.5,38.3,10.7,27.6,16.7,15.6,1.1350000000000002,8.8,26.6,33.302,19.1,36.5,52.221000000000004,13.5,18.9,68.43799999999999,1.9,7.8,0.525,2.4,21.4,0.11400000000000002,15.6,2.6,87.0
83,74,2019-04-06,3,3,2018-2019,Corinthians,Brasília,81.7,20.7,42.6,18.4,37.5,9.8,27.7,17.8,15.0,1.2579999999999998,6.9,22.0,31.272,21.3,39.4,54.11900000000001,18.4,23.4,79.44,2.5,7.5,0.531,2.7,21.2,0.12700000000000003,15.0,1.9,93.9,78.8,22.2,39.8,16.8,39.75,11.5,28.25,17.15,16.55,1.076,7.4,24.25,30.877,19.9,39.9,49.439,16.8,22.95,73.046,1.2,7.1,0.442,3.2,23.9,0.137,16.55,2.5,86.05
74,84,2019-04-08,2,3,2018-2019,Paulistano,Fortaleza B. C. / CFO,85.8,32.85,38.4,14.55,40.9,12.45,28.45,18.55,14.35,1.3920000000000001,10.95,31.45,34.788,19.2,35.45,54.364999999999995,14.55,19.9,72.85900000000001,2.6,4.85,0.35300000000000004,2.35,22.15,0.10800000000000001,14.35,2.1,95.5,80.7,23.25,41.6,15.85,36.45,9.5,26.95,14.6,14.45,1.0859999999999999,7.75,23.1,33.053000000000004,20.8,39.4,52.68299999999999,15.85,21.1,74.48,1.45,7.6,0.539,2.65,22.2,0.12499999999999997,14.45,2.7,88.15
85,64,2019-04-08,3,3,2018-2019,Bauru Basket,Minas,77.8,27.6,38.2,12.0,32.8,8.3,24.5,16.7,12.3,1.384,9.2,28.5,32.764,19.1,34.2,55.361000000000004,12.0,15.2,79.975,1.0,8.0,0.6369999999999999,1.6,19.8,0.08,12.3,1.5,86.9,75.7,25.5,37.2,13.0,37.4,10.5,26.9,16.2,15.6,1.0990000000000002,8.5,26.0,32.95399999999999,18.6,36.3,51.175,13.0,18.2,68.22999999999999,1.7,8.1,0.547,2.6,21.2,0.12400000000000003,15.6,3.0,83.9
91,76,2019-04-12,1,4,2018-2019,Botafogo,Pinheiros,79.1,26.85,37.3,14.95,36.0,13.6,22.4,15.55,11.65,1.403,8.95,27.05,33.627,18.65,38.1,49.056000000000004,14.95,19.75,75.502,1.0,6.9,0.661,1.75,21.6,0.084,11.65,2.55,85.1,83.2,29.7,37.8,15.7,36.7,10.9,25.8,15.55,13.9,1.225,9.9,26.55,37.347,18.9,35.75,52.36699999999998,15.7,21.1,75.10400000000001,1.4,7.9,0.615,1.75,18.6,0.098,13.9,2.8,92.3
73,92,2019-04-13,1,4,2018-2019,Corinthians,Flamengo,79.8,21.3,41.0,17.5,36.5,9.1,27.4,17.4,14.7,1.267,7.1,22.7,30.846000000000004,20.5,38.7,52.955000000000005,17.5,22.2,79.53200000000001,2.3,7.7,0.5690000000000001,2.9,20.8,0.14,14.7,1.9,91.0,89.0,31.95,42.3,14.75,46.35,14.1,32.25,20.05,13.95,1.5240000000000002,10.65,29.0,36.513999999999996,21.15,39.8,53.794000000000004,14.75,19.15,77.42999999999999,1.1,8.15,0.6399999999999999,1.35,19.0,0.07,13.95,1.7,109.55
69,77,2019-04-13,1,4,2018-2019,Fortaleza B. C. / CFO,Mogi,80.2,22.5,41.6,16.1,37.2,10.7,26.5,15.0,13.4,1.2459999999999998,7.5,23.6,31.719,20.8,40.4,51.533,16.1,21.4,74.817,1.6,7.5,0.5589999999999999,2.7,22.1,0.128,13.4,2.3,88.0,79.5,25.2,41.8,12.5,37.8,11.5,26.3,19.2,11.9,1.6829999999999998,8.4,25.5,32.531,20.9,40.5,53.16799999999999,12.5,15.6,80.38799999999999,1.1,5.8,0.513,2.4,19.2,0.128,11.9,1.4,93.0
82,94,2019-04-16,1,4,2018-2019,Bauru Basket,Sesi Franca,79.2,29.1,37.6,12.5,33.5,8.7,24.8,18.1,12.3,1.4840000000000002,9.7,29.4,33.705,18.8,33.7,55.504000000000005,12.5,15.7,81.165,0.9,7.8,0.623,1.3,19.7,0.06500000000000002,12.3,1.3,89.7,88.7,33.3,41.8,13.6,37.0,8.9,28.1,19.0,12.1,1.634,11.1,28.3,39.498000000000005,20.9,36.8,57.392999999999994,13.6,18.2,75.44,2.1,9.0,0.8089999999999999,2.2,19.0,0.11500000000000002,12.1,1.9,106.0
79,60,2019-04-17,2,4,2018-2019,Flamengo,Corinthians,88.4,31.5,41.8,15.1,45.3,13.4,31.9,20.2,14.9,1.466,10.5,28.5,36.50000000000001,20.9,39.4,53.759,15.1,19.3,78.708,1.3,8.6,0.642,1.6,19.3,0.08,14.9,2.1,108.5,76.8,20.7,39.6,16.5,36.2,9.0,27.2,16.5,15.2,1.185,6.9,21.5,32.055,19.8,39.8,50.422000000000004,16.5,21.1,79.169,2.6,7.8,0.5589999999999999,2.9,21.0,0.139,15.2,2.1,85.7
67,58,2019-04-18,2,4,2018-2019,Pinheiros,Botafogo,81.9,28.2,38.2,15.5,36.8,11.0,25.8,15.3,13.9,1.209,9.4,25.9,36.322,19.1,36.2,52.351,15.5,20.5,76.056,1.4,8.1,0.628,1.8,18.1,0.101,13.9,3.0,91.3,78.0,27.0,36.2,14.8,34.7,12.8,21.9,15.5,12.3,1.363,9.0,26.9,33.977999999999994,18.1,37.3,48.331,14.8,19.6,75.23400000000001,1.0,6.8,0.639,1.7,22.1,0.07899999999999999,12.3,2.7,82.3
96,71,2019-04-19,2,4,2018-2019,Mogi,Fortaleza B. C. / CFO,82.15,25.05,43.9,13.2,37.35,10.75,26.6,20.0,12.3,1.6960000000000002,8.35,24.9,33.089,21.95,39.7,56.449,13.2,16.25,81.609,1.25,5.9,0.5,2.25,19.15,0.12000000000000002,12.3,1.4,97.9,79.6,23.7,40.4,15.5,37.4,11.5,25.9,15.1,13.0,1.2709999999999997,7.9,24.2,32.565,20.2,41.2,48.816,15.5,20.1,78.317,1.7,7.4,0.567,2.8,22.0,0.134,13.0,2.1,87.2
91,65,2019-04-20,3,4,2018-2019,Flamengo,Corinthians,88.0,31.2,42.0,14.8,45.5,13.1,32.4,20.0,15.4,1.3539999999999999,10.4,28.8,35.83200000000001,21.0,38.4,55.35100000000001,14.8,18.8,79.21400000000001,1.3,8.7,0.596,1.6,18.6,0.082,15.4,2.1,108.6,76.25,21.75,38.4,16.1,36.55,9.55,27.0,16.95,15.1,1.213,7.25,22.15,32.614000000000004,19.2,40.1,48.300000000000004,16.1,20.55,79.523,2.45,8.3,0.588,2.7,21.0,0.12900000000000003,15.1,2.1,85.35
89,64,2019-04-20,3,4,2018-2019,Pinheiros,Botafogo,82.5,30.6,37.4,14.5,36.8,11.0,25.8,16.3,14.6,1.2220000000000002,10.2,26.4,38.527,18.7,35.4,52.313999999999986,14.5,19.3,75.16300000000001,1.5,7.6,0.568,1.7,18.9,0.09200000000000001,14.6,3.1,92.5,77.7,26.7,35.6,15.4,34.6,12.9,21.7,15.5,13.3,1.203,8.9,25.8,34.897,17.8,37.2,47.684000000000005,15.4,20.2,76.345,1.0,6.6,0.519,1.7,22.3,0.07799999999999999,13.3,2.8,81.5
73,71,2019-04-21,3,4,2018-2019,Mogi,Fortaleza B. C. / CFO,82.5,26.1,43.0,13.4,37.2,10.4,26.8,20.4,12.8,1.669,8.7,25.2,34.059999999999995,21.5,38.6,56.452,13.4,16.5,81.742,1.3,6.0,0.483,2.4,19.5,0.12400000000000003,12.8,1.5,98.9,78.0,23.1,40.2,14.7,37.0,11.0,26.0,15.8,13.0,1.3169999999999997,7.7,24.4,31.410999999999994,20.1,40.8,48.968,14.7,18.6,79.31700000000001,1.5,6.9,0.534,2.9,21.7,0.14,13.0,2.3,86.1
83,77,2019-04-22,2,4,2018-2019,Sesi Franca,Bauru Basket,89.6,33.3,42.4,13.9,36.3,9.0,27.3,19.2,12.1,1.654,11.1,28.5,39.242000000000004,21.2,36.3,59.00699999999999,13.9,18.4,76.273,2.0,9.0,0.8089999999999999,2.1,18.3,0.11699999999999999,12.1,2.0,107.0,77.7,30.3,35.4,12.0,34.1,9.1,25.0,18.1,12.8,1.4340000000000002,10.1,30.5,33.716,17.7,32.1,54.898,12.0,15.3,79.771,0.9,7.8,0.603,1.4,19.4,0.07,12.8,1.4,88.1
90,68,2019-04-24,3,4,2018-2019,Sesi Franca,Bauru Basket,89.3,33.3,41.9,14.1,37.15,9.35,27.8,19.3,11.75,1.7369999999999997,11.1,28.5,39.242000000000004,20.95,36.1,58.629,14.1,18.65,76.27300000000001,2.0,8.65,0.797,1.8,18.2,0.10200000000000001,11.75,1.95,107.25,76.75,29.85,35.6,11.3,34.05,9.0,25.05,17.65,12.2,1.472,9.95,29.9,33.800000000000004,17.8,32.5,54.604,11.3,14.4,79.671,0.85,7.0,0.5740000000000001,1.55,19.35,0.077,12.2,1.45,86.95
88,73,2019-04-27,4,4,2018-2019,Botafogo,Pinheiros,78.6,27.45,36.0,15.15,34.55,12.55,22.0,15.95,13.85,1.1840000000000002,9.15,26.2,35.202,18.0,36.75,48.909000000000006,15.15,19.7,77.30699999999999,1.1,6.55,0.5000000000000001,2.05,22.9,0.091,13.85,2.75,83.35,80.6,29.1,36.2,15.3,36.6,11.4,25.2,15.1,14.8,1.084,9.7,26.3,36.929,18.1,34.7,51.778,15.3,20.7,74.201,1.1,7.8,0.571,1.6,19.5,0.08300000000000002,14.8,3.0,88.1
78,82,2019-04-30,5,4,2018-2019,Pinheiros,Botafogo,80.75,30.3,35.3,15.15,36.35,11.6,24.75,15.35,14.25,1.169,10.1,27.3,37.219,17.65,34.2,51.227999999999994,15.15,20.45,74.488,1.1,7.5,0.5800000000000001,1.6,20.0,0.08200000000000003,14.25,2.5,88.05,78.9,28.2,35.4,15.3,34.6,12.2,22.4,15.8,14.3,1.1350000000000002,9.4,25.7,37.222,17.7,36.2,48.751000000000005,15.3,20.0,76.95,1.1,6.7,0.4960000000000001,2.4,22.9,0.10800000000000001,14.3,2.8,84.5
77,79,2019-05-03,1,5,2018-2019,Botafogo,Flamengo,79.4,28.8,35.0,15.6,33.9,11.4,22.5,16.4,13.9,1.2289999999999999,9.6,25.9,37.848,17.5,34.7,50.315,15.6,19.8,79.45,1.1,6.5,0.49300000000000005,2.3,22.5,0.10500000000000001,13.9,2.4,86.9,88.0,32.4,41.8,13.8,43.9,12.7,31.2,20.2,15.4,1.37,10.8,28.6,37.71,20.9,37.6,56.232000000000006,13.8,17.9,76.95200000000001,1.2,8.7,0.596,1.2,18.9,0.06400000000000002,15.4,2.2,108.0
